dataset_short_name,dataset_name,source_type,source_format,session_id,subject_id,session_date,recording_system,behavioral_context,extraction_success,n_files,file_extensions,recording_duration_s,n_units,n_spiketrains,n_spikes_total,raw_spike_events_total,sorted_units_mclust,sorted_unit_spikes_total_mclust,n_lfp_channels,n_electrodes,n_trials,n_event_objects,n_event_times_total,n_position_samples,sampling_rates_hz,brain_regions,unit_source,has_subject_metadata,has_session_metadata,has_session_date,has_recording_duration,has_spike_metadata,has_unit_metadata,has_sorted_unit_metadata,has_lfp_metadata,has_trial_metadata,has_event_metadata,has_position_metadata,has_sampling_rate_metadata,has_brain_region_metadata,has_standardized_format,has_openminds_candidate_metadata,error,species,sex,institution,experimenter,electrode_columns,unit_columns,file_size_mb,metadata_completeness_score,ephys_richness_score,behavior_richness_score,openminds_readiness_score,log_n_units,log_n_spikes_total,log_raw_spike_events_total,log_n_lfp_channels,log_n_electrodes,log_n_trials,log_n_event_times_total,metadata_profile_label,pca_1,pca_2,cluster,best_unit_count,best_spike_count,best_behavior_count,recording_duration_min,spikes_per_unit,units_per_minute,spikes_per_minute,trials_per_minute,events_per_trial,lfp_channels_per_unit,electrodes_per_unit,log_best_unit_count,log_best_spike_count,log_n_position_samples,log_recording_duration_s,log_spikes_per_unit,log_spikes_per_minute,can_do_spike_analysis,can_do_lfp_analysis,can_do_behavior_analysis,can_do_position_analysis,can_do_spike_behavior_analysis,can_do_spike_position_analysis,can_do_lfp_behavior_analysis,can_do_cross_dataset_comparison,cross_dataset_reuse_score,data_analysis_potential_score,missing_requirements,recommended_analysis_type,context_open_field,context_object,context_task,context_sleep,recording_profile_group
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-06-24,25398,2019-06-24,Axona,open field / navigation,True,45.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,5,5,31356.0,1777609.0,5.0,31356.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.791759469228055,10.353192806623015,14.390780323414235,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.1142179718820104,-2.643251821897121,0,5.0,1777609.0,90050.0,30.016666666666666,355521.8,0.16657412548584122,59220.73292615214,0.0,0.0,0.8,0.0,1.791759469228055,14.390780323414235,11.408131455484142,7.496652438168283,12.781344661189967,10.989043863742676,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-06-25,25398,2019-06-25,Axona,open field / navigation,True,38.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,2,2,3152.0,2094788.0,2.0,3152.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.0986122886681098,8.056109659545061,14.554963390275724,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.0746236481500009,-2.717388278758149,0,2.0,2094788.0,90050.0,30.016666666666666,1047394.0,0.06662965019433648,69787.49583564687,0.0,0.0,2.0,0.0,1.0986122886681098,14.554963390275725,11.408131455484142,7.496652438168283,13.861816687090714,11.153224459058585,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-06-27,25398,2019-06-27,Axona,open field / navigation,True,45.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1741.0,8,8,0.0,1887752.0,0.0,0.0,4.0,0.0,0,0.0,0.0,87050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,14.450897790857894,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.256046719552799,-2.631016643025187,0,8.0,1887752.0,87050.0,29.016666666666666,235969.0,0.27570361860999426,65057.507179781736,0.0,0.0,0.5,0.0,2.1972245773362196,14.450897790857894,11.374249432781127,7.462789157412448,12.37145995728342,11.083042254479462,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-06-28,25398,2019-06-28,Axona,open field / navigation,True,47.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1618.0,8,8,0.0,788114.0,0.0,0.0,4.0,0.0,0,0.0,0.0,80900.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,13.577399297278236,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.241648929594937,-2.5829872212252214,0,8.0,788114.0,80900.0,26.966666666666665,98514.25,0.2966625463535229,29225.488257107543,0.0,0.0,0.5,0.0,2.1972245773362196,13.577399297278237,11.300981463909618,7.389563953677635,11.497966637511464,10.282830709153433,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-07-02,25398,2019-07-02,Axona,open field / navigation,True,46.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1381.0,6,6,2070.0,1144116.0,6.0,2070.0,4.0,0.0,0,0.0,0.0,69050.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.9459101490553128,7.635786861395585,13.950143718419652,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.148403316788026,-2.610766042708301,0,6.0,1144116.0,69050.0,23.016666666666666,190686.0,0.2606806661839247,49708.153511947865,0.0,0.0,0.6666666666666666,0.0,1.9459101490553132,13.950143718419653,11.142600640991803,7.231287004327616,12.15838861936447,10.813944370417236,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-07-03,25398,2019-07-03,Axona,open field / navigation,True,44.0,.1; .2; .3; .4; .5; .6; .7; .8; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,9,9,16780.0,640425.0,9.0,16780.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.302585092994046,9.72800257300116,13.369888858905789,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.1515718900511538,-2.5436030161731757,0,9.0,640425.0,90050.0,30.016666666666666,71158.33333333333,0.29983342587451417,21335.64686285397,0.0,0.0,0.4444444444444444,0.0,2.302585092994046,13.369888858905789,11.408131455484142,7.496652438168283,11.17267677317677,9.968181383308814,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-07-04,25398,2019-07-04,Axona,open field / navigation,True,29.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1174.0,1,1,976.0,220312.0,1.0,976.0,4.0,0.0,0,0.0,0.0,58700.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.6931471805599453,6.884486652042782,12.302804541489696,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.0110493406904373,-2.63130758421316,0,1.0,220312.0,58700.0,19.566666666666666,220312.0,0.05110732538330494,11259.557069846678,0.0,0.0,4.0,0.0,0.6931471805599453,12.302804541489696,10.980212041446208,7.069023426578259,12.302804541489696,9.329061373813316,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-07-30,25398,2019-07-30,Axona,open field / navigation,True,15.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set,871.0,8,8,0.0,272400.0,0.0,0.0,4.0,0.0,0,0.0,0.0,43550.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,12.51503052432271,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2241380093549692,-2.5245727439497223,0,8.0,272400.0,43550.0,14.516666666666667,34050.0,0.5510907003444316,18764.638346727897,0.0,0.0,0.5,0.0,2.1972245773362196,12.51503052432271,10.681687944129537,6.77078942390898,10.435614679722034,9.83978272893499,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-07-31,25398,2019-07-31,Axona,open field / navigation,True,38.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1801.0,2,2,4377.0,1497936.0,2.0,4377.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.0986122886681098,8.384347278082808,14.219599386100152,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.0658380652297186,-2.698315578155952,0,2.0,1497936.0,90050.0,30.016666666666666,748968.0,0.06662965019433648,49903.475846751804,0.0,0.0,2.0,0.0,1.0986122886681098,14.219599386100153,11.408131455484142,7.496652438168283,13.526452873124803,10.817865974044826,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-01,25398,2019-08-01,Axona,open field / navigation,True,79.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1800.0,8,8,0.0,426375.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90000.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,12.963076865071466,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.231523113225101,-2.549208626946572,0,8.0,426375.0,90000.0,30.0,53296.875,0.26666666666666666,14212.5,0.0,0.0,0.5,0.0,2.1972245773362196,12.963076865071466,11.407576060361786,7.496097345175956,10.883651740691242,9.561947496181666,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-02,25398,2019-08-02,Axona,open field / navigation,True,72.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,8,8,0.0,435530.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,12.984321255290132,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.231873282424475,-2.550376752348269,0,8.0,435530.0,90050.0,30.016666666666666,54441.25,0.2665186007773459,14509.605774569683,0.0,0.0,0.5,0.0,2.1972245773362196,12.984321255290132,11.408131455484142,7.496652438168283,10.904895785815828,9.582635093771056,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-07,25398,2019-08-07,Axona,open field / navigation,True,64.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,8,8,0.0,474274.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,13.069542601220746,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.233277977507127,-2.555062658506261,0,8.0,474274.0,90050.0,30.016666666666666,59284.25,0.2665186007773459,15800.35535813437,0.0,0.0,0.5,0.0,2.1972245773362196,13.069542601220746,11.408131455484142,7.496652438168283,10.990115818801556,9.667850997496382,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-08,25398,2019-08-08,Axona,open field / navigation,True,73.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,8,8,0.0,398839.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,12.896315612942727,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2304226940571934,-2.545537751310319,0,8.0,398839.0,90050.0,30.016666666666666,49854.875,0.2665186007773459,13287.251526929484,0.0,0.0,0.5,0.0,2.1972245773362196,12.896315612942729,11.408131455484142,7.496652438168283,10.816891622006482,9.494635579991877,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-09,25398,2019-08-09,Axona,open field / navigation,True,67.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1397.0,8,8,0.0,208740.0,0.0,0.0,4.0,0.0,0,0.0,0.0,69850.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,12.248849528011222,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2197505741117078,-2.5099367492216857,0,8.0,208740.0,69850.0,23.283333333333335,26092.5,0.34359341445955616,8965.21116678597,0.0,0.0,0.5,0.0,2.1972245773362196,12.248849528011222,11.1541196809749,7.242797922793756,10.169441520149046,9.101218476388295,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-13,25398,2019-08-13,Axona,open field / navigation,True,71.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1621.0,8,8,0.0,248082.0,0.0,0.0,4.0,0.0,0,0.0,0.0,81050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,12.421518646574478,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.222596662249874,-2.5194309818829423,0,8.0,248082.0,81050.0,27.016666666666666,31010.25,0.2961135101789019,9182.553979025293,0.0,0.0,0.5,0.0,2.1972245773362196,12.421518646574478,11.302833865150633,7.3914152346753585,10.342105320859641,9.125169552378429,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-14,25398,2019-08-14,Axona,open field / navigation,True,96.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1800.0,8,8,0.0,131019.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90000.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,11.783105262285869,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2120737570807911,-2.484327743649431,0,8.0,131019.0,90000.0,30.0,16377.375,0.26666666666666666,4367.3,0.0,0.0,0.5,0.0,2.1972245773362196,11.783105262285867,11.407576060361786,7.496097345175956,9.70371714613658,8.382129196384968,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-15,25398,2019-08-15,Axona,open field / navigation,True,88.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1518.0,8,8,0.0,108856.0,0.0,0.0,4.0,0.0,0,0.0,0.0,75900.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,11.59779037327665,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2090192299492275,-2.4741381817492587,0,8.0,108856.0,75900.0,25.3,13607.0,0.31620553359683795,4302.608695652174,0.0,0.0,0.5,0.0,2.1972245773362196,11.59779037327665,11.237185138527495,7.325807502595773,9.518413134075697,8.367209181270779,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-09-03,25398,2019-09-03,Axona,open field / navigation,True,79.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1441.0,8,8,0.0,200199.0,0.0,0.0,4.0,0.0,0,0.0,0.0,72050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,12.207072145863258,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2190619616211575,-2.507639614740481,0,8.0,200199.0,72050.0,24.016666666666666,25024.875,0.3331020124913255,8335.836224843859,0.0,0.0,0.5,0.0,2.1972245773362196,12.207072145863258,11.185129480581873,7.273786317844895,10.127665568607124,9.02843907384245,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-09-04,25398,2019-09-04,Axona,open field / navigation,True,72.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1741.0,8,8,0.0,170989.0,0.0,0.0,4.0,0.0,0,0.0,0.0,87050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,12.04936035424264,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2164624136353033,-2.4989678125356107,0,8.0,170989.0,87050.0,29.016666666666666,21373.625,0.27570361860999426,5892.785755313039,0.0,0.0,0.5,0.0,2.1972245773362196,12.049360354242639,11.374249432781127,7.462789157412448,9.969959749791416,8.68165381301245,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-09-16,25398,2019-09-16,Axona,open field / navigation,True,59.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,8,8,0.0,310735.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,12.646698956065231,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.226308287195451,-2.5318125488175998,0,8.0,310735.0,90050.0,30.016666666666666,38841.875,0.2665186007773459,10352.082176568574,0.0,0.0,0.5,0.0,2.1972245773362196,12.646698956065233,11.408131455484142,7.496652438168283,10.567279941292984,9.245039549198976,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-09-17,25398,2019-09-17,Axona,open field / navigation,True,59.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1230.0,8,8,0.0,187026.0,0.0,0.0,4.0,0.0,0,0.0,0.0,61500.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,12.139008270440948,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2179400714413215,-2.50389711420267,0,8.0,187026.0,61500.0,20.5,23378.25,0.3902439024390244,9123.219512195123,0.0,0.0,0.5,0.0,2.1972245773362196,12.139008270440947,11.026808713825016,7.115582126184454,10.059604155811783,9.11868764188242,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-09-18,25398,2019-09-18,Axona,open field / navigation,True,63.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1800.0,8,8,0.0,450676.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90000.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,13.018506175648154,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2324367491123498,-2.552256414386775,0,8.0,450676.0,90000.0,30.0,56334.5,0.26666666666666666,15022.533333333333,0.0,0.0,0.5,0.0,2.1972245773362196,13.018506175648154,11.407576060361786,7.496097345175956,10.939080166035936,9.617373139552777,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-09-19,25398,2019-09-19,Axona,open field / navigation,True,70.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1800.0,8,8,0.0,479797.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90000.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.19722457733622,0.0,13.081120460975542,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2334688142333907,-2.5556992685448496,0,8.0,479797.0,90000.0,30.0,59974.625,0.26666666666666666,15993.233333333334,0.0,0.0,0.5,0.0,2.1972245773362196,13.081120460975542,11.407576060361786,7.496097345175956,11.00169350866235,9.679983519589555,True,True,True,True,True,True,True,False,0.8181818181818182,1.0,brain-region metadata,spike-behavior analysis,True,False,False,False,spike_behavior
