dataset_short_name,session_id,subject_id,trial_id,trial_type,trial_outcome,trial_side,object_id,n_spikes_total,n_spiketrains,n_events,is_preview_record,source_level
touchandsee,Turing_samp36_2012-09-15,Turing,Trial 6,normal,correct,right,,0.0,20.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp36_2012-09-15,Turing,Trial 7,memory,incorrect,left,,0.0,20.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp36_2012-09-15,Turing,Trial 8,normal,incorrect,right,,0.0,20.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp37_2012-09-16,Turing,Trial 3,normal,correct,right,,0.0,10.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp37_2012-09-16,Turing,Trial 4,normal,incorrect,left,,0.0,10.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp37_2012-09-16,Turing,Trial 5,memory,correct,right,,0.0,10.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp37_2012-09-16,Turing,Trial 6,normal,incorrect,right,,0.0,10.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp37_2012-09-16,Turing,Trial 7,normal,incorrect,left,,0.0,10.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp38_2012-09-17,Turing,Trial 2,normal,incorrect,left,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp38_2012-09-17,Turing,Trial 3,memory,correct,right,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp38_2012-09-17,Turing,Trial 4,normal,correct,left,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp38_2012-09-17,Turing,Trial 5,normal,incorrect,right,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp38_2012-09-17,Turing,Trial 6,memory,correct,left,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp39_2012-09-18,Turing,Trial 1,normal,incorrect,left,,0.0,10.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp39_2012-09-18,Turing,Trial 2,normal,correct,right,,0.0,10.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp39_2012-09-18,Turing,Trial 3,normal,correct,right,,0.0,10.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp39_2012-09-18,Turing,Trial 4,normal,correct,left,,0.0,10.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp39_2012-09-18,Turing,Trial 5,normal,incorrect,right,,0.0,10.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp40_2012-09-19,Turing,Trial 2,memory,correct,left,,0.0,15.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp40_2012-09-19,Turing,Trial 4,normal,incorrect,left,,0.0,15.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp40_2012-09-19,Turing,Trial 5,normal,incorrect,left,,0.0,15.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp40_2012-09-19,Turing,Trial 6,normal,correct,right,,0.0,15.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp40_2012-09-19,Turing,Trial 7,normal,incorrect,right,,0.0,15.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp41_2012-09-19,Turing,Trial 3,normal,incorrect,right,,0.0,9.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp41_2012-09-19,Turing,Trial 4,normal,incorrect,left,,0.0,9.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp41_2012-09-19,Turing,Trial 5,memory,correct,right,,0.0,9.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp41_2012-09-19,Turing,Trial 6,normal,correct,left,,0.0,9.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp41_2012-09-19,Turing,Trial 8,normal,correct,left,,0.0,9.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp42_2012-09-20,Turing,Trial 2,normal,incorrect,right,,0.0,14.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp42_2012-09-20,Turing,Trial 3,normal,correct,right,,0.0,14.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp42_2012-09-20,Turing,Trial 4,normal,incorrect,right,,0.0,14.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp42_2012-09-20,Turing,Trial 5,normal,incorrect,left,,0.0,14.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp42_2012-09-20,Turing,Trial 6,memory,correct,right,,0.0,14.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp43_2012-09-21,Turing,Trial 2,normal,correct,left,,0.0,19.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp43_2012-09-21,Turing,Trial 3,normal,correct,right,,0.0,19.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp43_2012-09-21,Turing,Trial 4,normal,incorrect,left,,0.0,19.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp43_2012-09-21,Turing,Trial 5,memory,incorrect,right,,0.0,19.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp43_2012-09-21,Turing,Trial 6,normal,incorrect,right,,0.0,19.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp44_2012-09-22,Turing,Trial 1,normal,incorrect,left,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp44_2012-09-22,Turing,Trial 2,normal,correct,right,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp44_2012-09-22,Turing,Trial 3,normal,incorrect,right,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp44_2012-09-22,Turing,Trial 4,normal,incorrect,left,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp44_2012-09-22,Turing,Trial 5,normal,incorrect,right,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp45_2012-09-25,Turing,Trial 1,normal,correct,right,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp45_2012-09-25,Turing,Trial 2,memory,correct,left,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp45_2012-09-25,Turing,Trial 3,normal,correct,right,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp45_2012-09-25,Turing,Trial 4,memory,correct,left,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp45_2012-09-25,Turing,Trial 5,normal,correct,left,,0.0,18.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp46_2012-09-26,Turing,Trial 1,normal,correct,right,,0.0,7.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp46_2012-09-26,Turing,Trial 2,normal,correct,left,,0.0,7.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp46_2012-09-26,Turing,Trial 3,normal,correct,right,,0.0,7.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp46_2012-09-26,Turing,Trial 5,normal,incorrect,right,,0.0,7.0,6.0,True,touchandsee_segment_preview
touchandsee,Turing_samp46_2012-09-26,Turing,Trial 6,memory,incorrect,right,,0.0,7.0,6.0,True,touchandsee_segment_preview
